num,text,timestamp,label,location,date,resources,clean_text
401,"Tornado sirens & power surges :( got lights and candles on, fans on to cool house down, news on, food, and me and my puppy are in bed!!",1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,['food'],tornado sirens power surges got lights candles fans cool house down news food me my puppy bed
402,Good service lol RT @Feem29: Hong Kong just delivered my Chinese food during the tornado watch!!! Lol!!! #Loyal!!!,1970-01-01 00:00:00.000040653,0,Kolkata,1970-01-01,['food'],good service lol rt hong kong delivered my chinese food during tornado watch lol
403,Hong Kong just delivered my Chinese food during the tornado watch!!! Lol!!! #Loyal!!!,1970-01-01 00:00:00.000040653,0,Chennai,1970-01-01,['food'],hong kong delivered my chinese food during tornado watch lol
404,Honey Nut Cheerios makes for some pretty good tornado food.,1970-01-01 00:00:00.000040653,0,Kolkata,1970-01-01,['food'],honey nut cheerios makes pretty good tornado food
406,Over here with no power under tornado watch and shitt!!!! But look we still at buffalo wild wings picking up our food!!!,1970-01-01 00:00:00.000040653,1,Delhi,1970-01-01,['food'],power tornado watch shitt but look we still buffalo wild wings picking our food
413,@rachelgodley were stuck til 1045. Luckily b brought me a bunch of food to eat before this tornado sucks up the house,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,['food'],stuck til luckily b brought me bunch food eat before this tornado sucks house
414,I get to the c store for some food and she says its closed I'm like bish I risked my life in this tornado 2 get sum food u gon get my food,1970-01-01 00:00:00.000040653,0,Chennai,1970-01-01,['food'],i get c store food she says its closed im like bish i risked my life this tornado get sum food u gon get my food
416,Dilemma! Tornado warning here in Indy. Sirens going off right now and I'm starving. But no food in the crib whatsoever! #DANG!,1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,['food'],dilemma tornado warning indy sirens going off right now im starving but food crib whatsoever
417,"the worst of the tornado has past #PineBluff so get yo fat ass in der and cook me some food
#1 P.M.",1970-01-01 00:00:00.000040653,1,Bangalore,1970-01-01,['food'],worst tornado has past get yo fat ass der cook me food pm
418,"@everynothing haha! What do you consider ""tornado food""?",1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,['food'],haha what do you consider tornado food
422,@TKbadd21 girl I heard its a Tornado watch in your area in Terre Haute!! you better grab all the food and hide!! haha..but naw be safe girl,1970-01-01 00:00:00.000040653,1,Delhi,1970-01-01,['food'],girl i heard its tornado watch your area terre haute you better grab food hide hahabut naw be safe girl
423,"Holy moly! Rain, hail, downpour and possible tornado and the food summit was crazy! Those who stayed out and... http://fb.me/VWIYHhoB",1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,['food'],holy moly rain hail downpour possible tornado food summit crazy those who stayed out
424,"Dear Tornado, I'm busy trying to eat y Chinese food. Back off. Sincerely, one hungry little girl.",1970-01-01 00:00:00.000040653,1,Bangalore,1970-01-01,['food'],dear tornado im busy trying eat y chinese food back off sincerely one hungry little girl
425,Damn fools RT @QueBreeze Me and graham got that tornado alert text paused then was like we still going out to get this food. Lol,1970-01-01 00:00:00.000040653,1,Bangalore,1970-01-01,['food'],damn fools rt me graham got that tornado alert text paused like we still going out get this food lol
426,"@Paulo1389 we're raised around them, when I was a kid I would make 'tornado bags' &put every can food and drink and all my clothes n it haha",1970-01-01 00:00:00.000040653,1,Delhi,1970-01-01,['food'],raised around them when i kid i would make tornado bags put every food drink my clothes n it haha
427,Me and graham got that tornado alert text paused then was like we still going out to get this food. Lol,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,['food'],me graham got that tornado alert text paused like we still going out get this food lol
430,"Stopped to get milk on the way home, Happy to see Food Lion is collecting $ for the tornado victims",1970-01-01 00:00:00.000040653,1,Kolkata,1970-01-01,['food'],stopped get milk way home happy see food lion collecting tornado victims
431,=@ryancandicci i hope a TORNADO comes And wipes away the buffet And you have No more free food..that is all,1970-01-01 00:00:00.000040653,1,Delhi,1970-01-01,['food'],i hope tornado comes wipes away buffet you have free foodthat
433,Tornado warnin @ EIU we all in the basement...on top of tht im hungry n ppl got plates of food smh,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,['food'],tornado warnin eiu we basementon top tht im hungry n ppl got plates food smh
435,#food Video: Tornado 'Steals' Man's Burger: From A Hamburger Today Not to make light of the… http://goo.gl/fb/0cwxJ,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,['food'],video tornado steals mans burger hamburger today make light
436,Loved getting Chinese food with the roomies tonight! Now TV night and #tornado patrol.,1970-01-01 00:00:00.000040653,0,Delhi,1970-01-01,['food'],loved getting chinese food roomies tonight now tv night patrol
439,if a tornado comes while we are at bobos I hope we get free food being as tho the power will be out :),1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['food'],if tornado comes while we bobos i hope we get free food being as tho power be out
440,Dang and I just ordered chinese food and now tornado warning.. I need to watch the weather channel more often,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,['food'],dang i ordered chinese food now tornado warning i need watch weather channel often
441,The weather has gone crazy. I hope my chinese food gets here before the #tornado #dc,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['food'],weather has gone crazy i hope my chinese food gets before
442,"@Shaunyness headin down to outback now to get my food. can u be around when i get bk to talk. balt. Co. is under an ""active tornado warning""",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],headin down outback now get my food u be around when i get bk talk balt co active tornado warning
443,um... soooo im under a severe tornado warning right now... fuck.. gettin food... before this shit gets real... radar is really against me,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['food'],um soooo im severe tornado warning right now fuck gettin food before this shit gets real radar really against me
444,FUCK This Tornado Mess Damn Where The Fuck Is The FOOD!,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],fuck this tornado mess damn where fuck food
445,Shit I'm boutta go eat cus if this tornado do make it over here imma need some food in my system,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['food'],shit im boutta go eat cus if this tornado do make it imma need food my system
448,I wonder if a tornado took my cheeseburger could I get some free food too,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['food'],i wonder if tornado took my cheeseburger could i get free food
450,I'm hungry. Someone brave the tornado and bring me food. :) #thanks,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['food'],im hungry someone brave tornado bring me food
451,More than one freaking tornado in etowah and sonic stays open. And people actually come for food. Fucking stupid.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],one freaking tornado etowah sonic stays open people actually come food fucking stupid
452,"Rain or not, tornado or not, yall better get come and get this food and I made a cake lol",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['food'],rain tornado yall better get come get this food i made cake lol
453,Tornado? Lemme go ahead and get my Chinese food O.O,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['food'],tornado lemme go ahead get my chinese food oo
456,Right Before The Tornado Start Ima Order Some Chinese Food & See If They Deliver It lol,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],right before tornado start ima order chinese food see if they deliver it lol
458,“@tellzTOOchoosey: If a tornado hit right now what would yall do”--my mom told me don't ever waste good food lol,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['food'],if tornado hit right now what would yall domy mom told me dont ever waste good food lol
484,Getting some Chick-fil-a with my sis. Gotta have comfort food before a tornado you know! :),1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,['food'],getting chickfila my sis gotta have comfort food before tornado you know
485,I Love Joseph....He Was Gonnahh Come And Fix Mehh Food...But There's A Tornado Watch )=,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],i love josephhe gonnahh come fix mehh foodbut theres tornado watch
486,"I would go make @TweetMyNAME_ some food, but theres a Tornado Watch :(",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['food'],i would go make food but theres tornado watch
489,"Not sure what tornado watch holds for the game, but let's just say I'm not committing to stadium food just yet. #mets #nationals",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],sure what tornado watch holds game but lets say im committing stadium food yet
492,manee fuck thiss tornado niggahss hungryy boudda go get somee MAN food,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['food'],manee fuck thiss tornado niggahss hungryy boudda go get somee man food
495,=@AiKirei_ lol No real food And i know i was just saying yesterday it would be tight to say We live through a TORNADO,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['food'],lol real food i know i saying yesterday it would be tight say we live through tornado
496,@TWCjerdman Did you see this tornado pic about to hit a fast food place? Yikes!! http://twitpic.com/4q93rs,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['food'],did you see this tornado pic hit fast food place yikes
500,soooo.. i really want food. dang you tornado for disrupting my eating schedule..,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['food'],soooo i really want food dang you tornado disrupting my eating schedule
502,"Tornado had formed over my house smh O__o, power been out since 12 food prolly no good smh!",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['food'],tornado had formed my house smh oo power been out since food prolly good smh
504,Yo if a Tornado hits Im ordering food.. they gicing you all the tips to survive one... At least they looking out on the Cable,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['food'],yo if tornado hits im ordering food they gicing you tips survive one least they looking out cable
507,Chatt takingg thiss to far doe. Nigga told me not to eat cause a tornado coming. #Huh.? Ass back & gimme my food!,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['food'],chatt takingg thiss far doe nigga told me eat cause tornado coming ass back gimme my food
508,@essjayy22 round #2 w/ the tornado!! Lol no food this time!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['food'],round w tornado lol food this time
509,so we in the basement cause its a TORNADO...wondering how long this is going to last..& i gotta order me some food due 2 the closing of cafe,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['food'],we basement cause its tornadowondering how long this going last i gotta order me food due closing cafe
510,Makinnn tacos. Perfect tornado food. ;),1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,['food'],makinnn tacos perfect tornado food
512,Just ate some good food! And there's a tornado watch tonight.,1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,['food'],ate good food theres tornado watch tonight
514,Is it bad that Im more concerned about food right now than this tornado warning?,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['food'],it bad that im concerned food right now this tornado warning
515,"""Just ONE MORE pie before the tornado hits!"" says @mariancairns. The plight of the food stylist.  http://twitpic.com/4q9ref",1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,['food'],one pie before tornado hits says plight food stylist
520,"Senior picnic = free food, free tshirt, and a tornado warning. #success",1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,['food'],senior picnic free food free tshirt tornado warning
524,Awww Shit Tornado Watches Poppin Off Im Bout to go get some food right now before the rain starts! i hate storms!,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['food'],awww shit tornado watches poppin off im bout go get food right now before rain starts i hate storms
