tweet,cleaned_text,is_request,confidence,resource,timestamp
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:17.705385
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:17.705386
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:17.705387
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:17.705387
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:17.705388
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:17.705388
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:17.705389
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:17.705389
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:17.705390
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:17.705390
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:17.705391
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:17.705391
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:17.705392
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:17.705392
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:17.705393
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:17.705393
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:17.705394
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:17.705394
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:17.705395
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:17.705396
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:17.705396
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:17.705396
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:17.705397
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:17.705397
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:17.729909
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:17.729916
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:17.729918
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:17.729919
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:17.729920
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:17.729921
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:17.729922
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:17.729922
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:17.729923
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:17.729923
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:17.729924
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:17.729926
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:17.729927
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:17.729928
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:17.729929
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:17.729929
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:17.729930
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:17.729931
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:17.729931
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:17.729932
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:17.729932
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:17.729933
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:17.729934
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:17.729934
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:17.729935
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:17.729936
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:17.729937
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:17.729938
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:17.729938
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:17.729939
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:17.729939
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:17.729940
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:17.755220
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:17.755225
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:17.755226
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:17.755227
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:17.755227
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:17.755228
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:17.755228
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:17.755229
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:17.755229
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:17.755230
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:17.755231
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:17.755231
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:17.755232
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:17.755232
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:17.755232
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:17.755233
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:17.755234
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:17.755234
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:17.755235
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:17.755236
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:17.755236
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:17.755236
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:17.755237
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:17.755238
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:17.755238
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:17.755239
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:17.755239
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:17.755240
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:17.755240
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:17.755241
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:17.755241
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:17.755242
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:17.777584
