text,label
I really hope Duncan Jones takes all that money from the WoW movie and makes another indy film as good as Moon. But my hopes are sinking.,0
@memily yeh totes I can see both their reasonings - theyre safe and dry so im happy,0
In the land down under,0
"I'm at The German Club (Merrimac, QLD) http://t.co/U0V1riJS",0
@UberFacts: A woman claims working at McDonalds led her into a life of prostitution. http://t.co/JpZGgLPP@Gerrr_,0
"@MMF006 Oooh, watch out - expressing that opinion got @wurzelofoz into all sorts of trouble recently...",0
"Note to self, never buy in Torwood St Milton #bigwet",0
"@JolieLux you're such an incredibly strong beautiful person, good luck today. Remember he's always there with you x",0
"I'm at Workwear Discounts (Toowoomba City, Queensland) http://t.co/HQHvBWNU",0
@steffoknee @DorothySampson where was the list sent too ?,0
Leaving the gym now onto flood stricken roads. Wish me luck!,1
@FOXSportsNews it's how it's done in Vegas for fights.,0
QLD gov is advertising the switch to digital TV yet shows CRT monitors in the commercial. I don't think the gov is ready to switch just yet.,0
I'm at Fleet Street w/ @mvoronina http://t.co/nGlabKbA,0
"Heavy Rain, Strong Winds, Roads Flooded, Trees Down - what do we do? Play dress ups of course @ Price House http://t.co/KXJbbtEr",1
"BEST AND CHEAPEST WAY TO TRAVEL!! - BOLWELL SYM RED DEVIL 50 $1,000.00 Mudgeeraba http://t.co/6LkMuCh9",0
leaving Weipa North Queensland...making the long journey to Christmas Island next. Had a ball.,0
@peterp79 @mtc01 I know. That's why I listen. @4BCbreakfast @@NewsTalk4BC,0
"Feel sorry for those who bought houses in flood zones after 2011 thinking it'll never happen again, particularly 1974-2011 #bigwet",1
"@sbear0112 lol yeah but it was weird not being on twitter, sorry for the late reply just arrived at work",0
so jealous of like perfect people,0
Hello stars. Haven't seen you in a while.,0
"Slow down everyone, you're moving too fast #relax #enjoy #breathitallinloveitallout",0
@_BeckDavis Thanks Beck.  Have you heard that Brisbane schools might be cancelled for Tuesday? School holiday pain to continue! #bigwet,0
@nick_bernardi de gea is better and look at the goal he conceded this morning. Saying something,0
Time to go to work. How fun....just give me the money already :(,0
And the 17th hole of Brookwater Golf and Country Club #bigwet http://t.co/SS1HpCUH,0
Jack Black   .  Black Eyed Peas  Sesame Street  ..  .         . http://t.co/eWHdE1fb,0
Disrespect Justin or One direction and ill fuck you up.,0
First #OccupyFitness at #Circuit after my fall. It was way too hot! (@ PCYC Aitkenvale w/ @mr_billiam) http://t.co/Ly00ASIB,0
"I'm at Pane E Vino (Brisbane, QLD) http://t.co/wiBrJIX9",0
I just ousted @lovescena1 as the mayor of Waterford West State School on @foursquare! http://t.co/K8KukTUo,0
"Don't wait for luck, dedicate yourself and you can find yourself! The hall of fame",0
@thevoiceoverguy never taken off from 16L to the South before,0
@YasserSiol ok la how r u,0
Just had the funniest dummy spit from lachlan over not getting cake......ha ha that kid really likes his cake!!!!!,0
"Someone stole Scholes' car and someone else pissed on Balotelli's car, what the fuck is this world coming to?",0
"looking for a couple in Southport CBD, $180 cheap! $180.00 Southport http://t.co/yPmNilM6",0
MEAT PATTIE MACHINE Butcher Fish Deli $750.00 Molendinar http://t.co/c9xelk9O,0
"Its like somebody took a shit on a rotting corpse lying in a storm drain, then dumped a bag of onion skins on it.",0
Two and a half hours gym. My arms are that sore I'm going to have to be spoon fed tonight.,0
"Bruce Macavaney is a brilliant commentator. Analytical, thoughtful and enthusiastic yet not over exuberant. Really good viewing.",0
"@Li_Ras @beaugiles @fictillius @m_atthew yes, yes, yes. Each time you disconnect/reconnect a new session was required.",0
Loved laneway most chilled festival ever. Alt j rocked my world #Laneway #altj #brisbane,0
Flood water is halfway up our driveway in our new house #buggeroffloods,1
Mother nature isn't happy again. No bedtime stories tonight. @ Wynnum Creek http://t.co/AMFCTXli,0
@YoungBossSwagg hey #ThankYou for following  **smile** gimme shout out.,0
"@namgoreng Yeah I might not be able to get to work on tuesday, Brisbane CBD might be flooded :(",1
Losing loved ones makes you more appreciative of the people who are still here  constantly thinking of my grandpa and it makes me so sad,0
"@ShonaCleary: Helping myself, by helping others awesome, help me find a nice hotel near US Airways Center pretty please? ;)",0
Nothing like a bit of Gavin and Stacey to lighten the mood #gavinandstacey #comedygold,0
Motivation come find me!!! Now please :),0
"Ooh, who is going to be my 1,000th follower? Does anyone else think the term follower is slightly creepy? #reservingjudgement",0
I'll shoot a shop bitch in the face leave me alone,0
I just ousted @cherrylululu as the mayor of Sakuraya on @foursquare! http://t.co/ul9fcWPV,0
Djokovic like the Stan match I was at. Nole was slipping &amp; his arms &amp; legs were going in different directions as if he was on ice #AusOpen,0
@shaunthesheep_ aww that sucks :'( how about this weekend,0
Good enough!! &lt;3 RT @oceanquigley: @ThatTommyPerson I can pretty much guarantee that Tom Fox is there. Don't know about Tommy.,0
@_charlieadams Thanks for the follow Babe,0
@BrooksBeau :( i have no way to get to Brisbane to do it. i made a huge poster. is there any chance i can  send a photo? and you put it in??,0
@werdnahunt they blew all my hair off,0
"@whitehouse Especially if people get up and make an effort, and not sit back waiting for the Govt. to fix their lives for them.",0
"I'm at Virgin Australia Terminal (Brisbane Airport, QLD) http://t.co/lkxFtwKB",0
@MrDenmore Reminds me of the suck-up kids at school always bursting to impress the teacher.,0
"@4JC137 you are precious, strong and courageous. Even though you have not got the support you hoped for from some. Those that love you will!",0
So devastated to hear my good friend and ex colleague Ben Roper has passed away - thank you all for RT the tweets to try find him. RIP BEN,0
@cruzie06 @sky_w82 lol i was just telling @crotty80 and he was like i vant be going to the school now talkin to strange males hahaha,0
if i met atl what would i do idkkk ?????????????????????????????????,0
Yep thanks for the non effective thought  just roll up roll round Rotation is required apparently hmm any surf music,0
@FilipsWife I love you too,0
Where are all the booty calls at?,0
I'm so impressed with @qpsmediaunit - their dissemination of info has been fantastic!,0
@melissadoyle @melissadoyle @sunriseon7 the Sunshine Coast is still getting really strong winds and rain. Roofs were lifting off last night!,1
They're playing Radiohead in here how am I supposed to twerk to this shit?,0
james follows but i wonna help him(: @James_Yammouni https://t.co/6tqvjvHU  GO LIKE HIS FAEBOOK PAGE SLU+S ! xox 1,0
Usinh Samsung Kies to update S2 to ICS. Lets see how that goes. http://t.co/kfkBYlde,0
@_chammond the news! Do you have power ? I'm hoping it comes back on tomorrow i have assignments haha!,0
@taylorswift13 aw sweetie that always sucks. Hope your day gets better,0
No maple syrup in the house. Crisis!,0
Fridge is empty...not for long (@ Coles) http://t.co/Msd6MPfN,0
"Djokovic ahead, but Murray still has chance",0
@tdlluvpit @KenWahl1 saddest thing is the family that got washed away in #car w/son in wheelchair in it #stillmissing &amp; displaced pets :(,1
"cute boy, weird situation. great. :D",0
"@AndySamuels31: I'd pay someone 5 to go to my fridge and bring me up the bottle of coke, I need it bad! Lol Deal.",0
@ezziedunn just seems like he's defiantly coming,0
I think I'll go read fan fics for a while bye now,0
@Kyliem001 oh yeah we are okay.. We've been flooded in for past 5 days or so.. It's all moved down south. We have no bet or free to air,1
@lisa_keeno I would've stayed if it meant that much to you.,0
@thepaulconti Look at it as a subtle signal of interest....:),0
Last 4 days of work then traveling yo' the floods are pretty mental though that cyclone was nuts,1
"@mellansquare hey Mel, how are you doing down there in Bundy? It sounds pretty dire :-/",1
"hayley you stupid girl, poor Nathan :( poor Lucas, but yaay for jake coming back and brooke and felix aww but poor Keith #onetreehill",0
"@rtennantwood it's a bit grey, but very hot here :(",0
#MundineVGeale time to hang the gloves up Mundine.,0
"@rosemadder1 what beautiful images, eh? I could spend whole days looking, even at the drab ones!",0
"I'm at Take 5 Restaurant (Victoria Point, QLD) http://t.co/MAxkiYth",0
"@GabzellaClaudia wow! Sorry darl, barely been on twitter..but wow! Must be cool to learn korean :D hopefully one day :D xx im headin to work",0
@StalkingReedus @spiketv @wwwbigbaldhead What the most annoying question your asked?,0
@dylanneverever did a little poo come out?,0
It's like a fucking western. Heavy,0
",  , ,  ... OM NOM NOM HARRY @ Campus Living Villages http://t.co/ReTJKqt8",0
Want to win this beautiful LOVE bracelet for V-Day? RT our picture to win and reply to us with the word LOVE! #giveaway http://t.co/HL6Jk4TI,0
#instabutterflywatching  @lil_off_the_top your mates @ Butterfly Garden http://t.co/nibSkEOW,0
I was just complimented thus: I'm sure you have stalkers! So now I don't wanna embrace oblivion any longer //@racheltinney,0
"TEDxUQ updated: Brisbane, Australia  Sat Mar 23 at 10:00 http://t.co/CkqLBwjW",0
@iamstarjoy thanks for the shoutout and follow,0
I guess everyone thinks I'm 3-6 years older than I really am...wtf,0
"There's a cyclone blowing, torrential rain, trees falling down everywhere but people still wanna go jogging!! #deathwish #idiots",1
@FightBetting Yep that would be a lot better than Spider V Weidman but same result for @SpiderAnderson,0
@sleepinglions haha that movie rules so hard,0
"Finally home again, can't wait to jump into my bed",0
Also some guy has a knot in his pants draw string and can't get them off. Hilarity is to ensue.,0
@Anpumon love the idea though :3,0
@ADRL sorry din't know exactly. Ploughed said SES are sandbagging Lismore now. Trying to get wifi connection to see road closures.,1
@612brisbane yes Yeronga for one and a half hours only,0
@haych_enn HAHAHAHA nah just gonna make you jelly that's all,0
"@ralphy_boy everyone changes, some for the better some for the unfortunate worse",0
"@ABCNews24 @senatorabetz @lyndalcurtis the questions asked by Lyndal attempted to give the govt get out of jail free card, shame!",0
"@Optus just checked modem too, no sync on up or downstream.",0
@UStupidBitch husband wants to know when Kevin is planning on cleaning his place. He's free tomorrow if that helps?,0
@KeithUrban think twice about keeping tonight's concert on. You're putting lives at risk. Have a heart and reschedule,0
@fatWhore85 does he know he's on the list?,0
My new shoes @ The Myer Centre http://t.co/AsvYl09G,0
Who wants to come to bed with me,0
Rock pool sunset #sunset #townsville #strand #cloudporn #clouds #water #rockpool  @ The Rockpool http://t.co/hY3Qw9ck,0
Jackson Allen from the @goldcoastfc helping out with the NAB Auskick launch at St Laurence's in South http://t.co/gCDu1glP,0
@Macdaddy_321 what the actual fuck. I wouldn't recommend this any other time but definitely get off at his stop and flatten him,0
I just ousted Jack E. as the mayor of Edge Hill on @foursquare! http://t.co/GpBH7hyl,0
Laying the bonnet of my car screaming beetlejuice beetlejuice beetlejuice all because I locked the keys in the car,0
"@FontanaMUFC get in, nothing but a good time",0
"Spilt my first tray of drinks tonight :/ Smashed glasses, shit everywhere.. But I still got a tip?! Get in my son",0
It scares me that 80% of my friends are pretty settled... Is this what being nearly 30 does? *turns off brain*,0
Hello Bruss... I mean Brisbane @ City Botanic Gardens http://t.co/rvHz0vJU,0
"Relationships are harder now because conversations becomes texting, argument becomes phone calls, &amp; feelings become statuses and tweets.",0
I can't wait to see everyone again in the next month or so,0
#TweetMyJobs #Sales #Job alert: Sr Sales Representative | Newell Rubbermaid | #Queensland http://t.co/qxGL4vgN #Jobs,0
@Chet_Faker you were absolutely mesmerizing tonight #LanewayFest,0
"@KHalicos thank you, &amp; yes we pray &amp; hope for it to settle down soon :)",1
@QPSmedia: BOM: There is still the potential for #tornado activity across SEQ. #bigwet,1
@coloursofsunset summer colds are the worst. Hope you feel better soon.  Lotsa hugs !! Mwah,0
Lol. Ive been #BlockedByMirandaDevine for as long as I can remember. Badge of honour. Along with being blocked by @edbott,0
@Littlemixoffic so proud of you girls!! dna tour vids are making me teary! Love you lots xx http://t.co/nfn3NKaq,0
OMG MY FAMILY WAS HAVING A CUNT WAR AND IT WAS LIKE WE WERE ALL NIALLS FUCK,0
Gah! Brisbane tap water still tastes like its fresh outta the river.,0
@seafury10 they're moving the entire pacific operations to Singapore #cheapasianlabour #fml,0
@nicholeesacco thanks for the follow babe,0
What we refer to as the Anna-Nicole Syndrome!! http://t.co/VhbHdrHe,0
"@Stuieboy123 lol ok.,. You got plans when your here. How long you here for..",0
Bruce Banner ain't nothing. (@ Gotham) http://t.co/yq7rOxyz,0
"Im a prince of space. What part of space? Oh, just space in general.",0
Gonna cry myself to sleep now since i know perrie will never know i exist :'( @LittleMixOffic http://t.co/su3ZkxOo,0
